study_id,entry_id,study_authors,study_title,study_year,metric,estimate,sample_size,variance_estimate,range_max,variance_type,statistical_distribution,age_reported,sex,year,time-period_studied,sampling_dates,sampling_season,rainfall_annual_sum[mm],Latitude,Longitude,sitename,stratum,site_size[km^2],geographic_ID,sampling_coverage,sampling_coverage_unit,countryname_iso3166,country_iso3166-1_alpha-3,species,surveyer,survey_type,survey_method,combined_strip_width[m],fenced[fully/partly/no],poaching_indication,natural_mortality_indication,management_indication,study_focus,AED_incl,contains_map,remarks,
24,58,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,8.0000,,,,,,,,1991,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,59,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,12.0000,,,,,,,,1992,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,60,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,13.0000,,,,,,,,1993,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,61,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,15.0000,,,,,,,,1994,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,62,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,18.0000,,,,,,,,1995,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,63,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,19.0000,,,,,,,,1996,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,64,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,17.0000,,,,,,,,1997,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,65,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of births,29.0000,,,,,,,,1998,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,66,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1976,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,67,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1977,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,68,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1978,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,69,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,3.0000,,,,,,,,1979,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,70,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1980,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,71,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,4.0000,,,,,,,,1981,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,72,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1982,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,73,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,1.0000,,,,,,,,1983,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,74,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,1.0000,,,,,,,,1984,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,75,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1985,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,76,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,7.0000,,,,,,,,1986,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,77,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,1.0000,,,,,,,,1987,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,78,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1988,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,79,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1989,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,80,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1990,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,81,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1991,1931-1998,,,,,,Addo Elephant National Park,,,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,82,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1992,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,83,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,7.0000,,,,,,,,1993,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,84,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,0.0000,,,,,,,,1994,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,85,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,6.0000,,,,,,,,1995,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,86,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,2.0000,,,,,,,,1996,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
24,87,"Whitehouse, AM; Hall-Martin, AJ","Elephants in Addo Elephant National Park, South Africa: reconstruction of the population's history",2000,number of carcasses: total,5.0000,,,,,,,,1997,1931-1998,,,,,,Addo Elephant National Park,,103,,,,South Africa,ZAF,L. africana,"Whitehouse, AM; Hall-Martin, AJ",ground survey,individual identification,,fully,,,,demography,no,,no immigration during park's history; no emigration except for 4 translocated calves to Pilanesberg NP in 1979,
